neck_angle,normalized_neck_length,shoulder_width,head_tilt,nose_depth,left_shoulder_depth,right_shoulder_depth
2.04216924413767,0.6324619450945299,333.0375354220602,178.67552479494967,-0.8331306576728821,-0.3404289782047272,-0.37249746918678284
0.8224753874109756,0.6363818180923402,330.0242415338607,179.11485109206725,-1.1617168188095093,-0.4017428755760193,-0.4817811846733093
0.2846677884819205,0.6363241055460866,330.0242415338607,178.6652996455069,-1.2339019775390625,-0.43264222145080566,-0.4969557225704193
0.28529206062451284,0.6387000716840903,328.01371922527875,178.6652996455069,-1.2267177104949951,-0.42386823892593384,-0.49893704056739807
0.28718361273705106,0.6341065175625638,328.0243893371345,179.10804806057527,-0.9200202822685242,-0.30594247579574585,-0.36597615480422974
0.28782045080648366,0.6364356049612839,326.03834130359576,179.10113831551843,-1.1020773649215698,-0.3153380751609802,-0.3944694995880127
0.28910374615853274,0.6333685168262289,326.03834130359576,179.54505471667792,-0.7524189352989197,-0.23511448502540588,-0.28774264454841614
0.2904000236148236,0.6303014290394838,326.03834130359576,179.54505471667792,-0.8433154225349426,-0.24932488799095154,-0.3282378613948822
0.29105309017561515,0.6287945043614442,326.02453895374197,179.54505471667792,-0.8845226168632507,-0.2683756649494171,-0.345974862575531
0.08122582462301155,0.632703993284859,324.0061727807049,179.54505471667792,-0.9875962138175964,-0.27665087580680847,-0.35666272044181824
0.08122582462301155,0.632703993284859,324.0061727807049,179.9186556637326,-1.0650404691696167,-0.28006798028945923,-0.399888813495636
0.2923692000980531,0.6296371923951585,324.0,179.91865318118664,-1.1664493083953857,-0.33186793327331543,-0.44800877571105957
0.5675477594844955,0.6296598859763565,324.0,179.54158626223284,-1.1583080291748047,-0.330768883228302,-0.45424923300743103
0.29105309017561515,0.6327115209496952,324.0061727807049,179.91865318118664,-1.1936657428741455,-0.3592907190322876,-0.46052756905555725
0.29105309017561515,0.6327115209496952,324.0061727807049,179.91865065930816,-0.9723237156867981,-0.33941298723220825,-0.39734581112861633
0.16193246624918964,0.6331015185862168,323.0139315880973,179.53806188961255,-1.176377773284912,-0.3477378785610199,-0.43078961968421936
0.7085152360983076,0.6300513233449966,323.0139315880973,178.63364910734978,-1.2283118963241577,-0.38416510820388794,-0.4625467360019684
0.8505612082690305,0.6304914583501271,322.0062111202205,178.63364910734978,-1.2112295627593994,-0.38103097677230835,-0.46433568000793457
1.134532492149353,0.6329081300374533,320.0140621910231,178.63364910734978,-1.1991925239562988,-0.3695446848869324,-0.4687197208404541
1.134532492149353,0.6329081300374533,320.0140621910231,178.63364910734978,-0.8125804662704468,-0.27259349822998047,-0.3447161614894867
1.269377486882777,0.6340344525457351,321.0389384482823,178.62276090652452,-1.1199554204940796,-0.34765690565109253,-0.4408602714538574
1.4063743787549938,0.6336817442174629,322.02484376209236,178.62276090652452,-1.163398027420044,-0.35298794507980347,-0.44536343216896057
1.686640781894405,0.633765436238676,322.02484376209236,178.62276090652452,-1.1861646175384521,-0.3725719749927521,-0.45271921157836914
1.8267895105852199,0.635787172797832,321.024921150991,178.6116968852199,-1.188021183013916,-0.37329044938087463,-0.4540354609489441
1.9766030620746164,0.6307608158299697,322.02484376209236,178.6116968852199,-1.1820175647735596,-0.3741593062877655,-0.44972753524780273
1.9717585601804062,0.6322851339911968,322.03881753602315,178.60045275846596,-1.1796133518218994,-0.37871310114860535,-0.4493104815483093
2.101940160473836,0.6334766867821826,323.03869737231173,178.6116968852199,-1.050279974937439,-0.3514474630355835,-0.41306495666503906
1.8267895105852199,0.6318510156636975,323.02476685232665,178.60045275846596,-0.9037615656852722,-0.30808302760124207,-0.36478981375694275
1.8312660550258846,0.6303250768747858,323.0139315880973,178.60045275846596,-0.9691551923751831,-0.3119412660598755,-0.37657490372657776
1.5579176698109365,0.6271391328701947,323.0139315880973,178.6116968852199,-0.8183485269546509,-0.29337987303733826,-0.31536778807640076
0.8464304120731398,0.6296497243424736,324.02469041725817,178.62276090652452,-0.8789786100387573,-0.29889556765556335,-0.3395286500453949
0.9910942935733653,0.6285281822867568,323.02476685232665,178.6116968852199,-1.1789352893829346,-0.3423476219177246,-0.44060176610946655
0.5689136787953606,0.6280419709030475,324.0385779502188,178.6116968852199,-1.1909894943237305,-0.35601717233657837,-0.4630983769893646
0.5689136787953606,0.6280419709030475,324.0385779502188,178.62276090652452,-1.1691310405731201,-0.35885515809059143,-0.4612007141113281
0.29303229262441777,0.6280192242754162,324.0385779502188,178.6116968852199,-1.1991645097732544,-0.3684411644935608,-0.47293558716773987
0.2923692000980531,0.6295292576741371,324.05555079337864,178.62276090652452,-1.181641697883606,-0.3678385317325592,-0.46072643995285034
0.16222983052099835,0.627587250459339,325.05537989702617,178.62276090652452,-1.1819181442260742,-0.3673747777938843,-0.47079795598983765
0.16193246624918964,0.6291581958658815,325.0384592629002,178.6116968852199,-1.176912546157837,-0.36716175079345703,-0.4690122604370117
0.16222983052099835,0.627587250459339,325.05537989702617,178.6116968852199,-0.9762669801712036,-0.3243789076805115,-0.383791983127594
0.16193246624918964,0.6290867466253214,325.0753758745808,178.62276090652452,-0.9275886416435242,-0.31380778551101685,-0.3808637857437134
0.16163673347273316,0.6306636401140906,325.05537989702617,178.62276090652452,-0.9770671129226685,-0.3178698420524597,-0.3898923993110657
0.427026052691791,0.6306786467145724,325.05537989702617,179.07974319537342,-0.9930907487869263,-0.31791016459465027,-0.3893199563026428
0.42803245046163213,0.6291017889903225,325.0753758745808,179.07974319537342,-1.0647242069244385,-0.32920730113983154,-0.40541863441467285
0.4290438698918608,0.627602330619384,325.05537989702617,179.07974319537342,-1.182446002960205,-0.36525455117225647,-0.4514821469783783
0.8443802293887035,0.6311655987653956,324.0385779502188,179.07974319537342,-1.1927835941314697,-0.3695557117462158,-0.4592371881008148
0.8443802293887035,0.6311655987653956,324.0385779502188,179.07974319537342,-1.2352397441864014,-0.38299617171287537,-0.4830808639526367
0.8464304120731398,0.6295897616996186,324.05555079337864,179.07974319537342,-1.2082470655441284,-0.3800697326660156,-0.47733837366104126
0.8443802293887035,0.63109347860441,324.07560846197606,179.07974319537342,-1.1911429166793823,-0.38426473736763,-0.4762168526649475
1.263197678080255,0.6292371540934005,325.0753758745808,179.07238057968934,-0.9361447095870972,-0.34195849299430847,-0.38101059198379517
1.5464991245871573,0.6278134148261362,325.05537989702617,179.07238057968934,-0.9445732831954956,-0.33466827869415283,-0.367238312959671
1.402948633617493,0.6273434766528941,326.0751447136074,179.07238057968934,-1.1303703784942627,-0.37531453371047974,-0.45274677872657776
1.263197678080255,0.6292371540934005,325.0753758745808,179.07238057968934,-0.9083150029182434,-0.3477591872215271,-0.35935795307159424
1.1234966632223067,0.6311462821993272,324.07560846197606,179.07238057968934,-0.9453113675117493,-0.3425613045692444,-0.3734744191169739
1.2601304180821138,0.6347183139703979,323.05572274763995,179.07238057968934,-1.1207751035690308,-0.3504181504249573,-0.4521048069000244
1.5389796540728127,0.6347937898658043,323.05572274763995,179.07238057968934,-1.0774940252304077,-0.34679925441741943,-0.4427083134651184
1.1207714255695558,0.6327279984614745,324.05555079337864,179.07238057968934,-1.0300636291503906,-0.34661200642585754,-0.4414127767086029
1.67843704341655,0.6328784831704619,324.05555079337864,179.06489781773408,-1.090984582901001,-0.35017070174217224,-0.44268321990966797
1.8267895105852199,0.6317904703383661,323.05572274763995,179.06489781773408,-1.055057168006897,-0.3419325649738312,-0.4247015118598938
1.9669377978342235,0.6298921946517072,324.05555079337864,179.06489781773408,-1.0556069612503052,-0.34400051832199097,-0.42591366171836853
1.9669377978342235,0.6298921946517072,324.05555079337864,179.06489781773408,-1.2155835628509521,-0.39966779947280884,-0.45414867997169495
1.8267895105852199,0.6279038577634879,325.05537989702617,179.06489781773408,-1.058590054512024,-0.35584235191345215,-0.41985052824020386
1.686640781894405,0.6297939198723195,324.05555079337864,179.06489781773408,-1.1114108562469482,-0.3559734523296356,-0.4402737021446228
1.682528880638079,0.6312971252767235,324.07560846197606,179.06489781773408,-1.1470245122909546,-0.36765313148498535,-0.4676966667175293
1.8223348556570018,0.6332979663428322,323.0758424890354,179.06489781773408,-1.0622817277908325,-0.36436697840690613,-0.4347105622291565
1.9621406011802622,0.6313951539521505,324.07560846197606,179.06489781773408,-0.9983566999435425,-0.35789331793785095,-0.42030516266822815
1.9621406011802622,0.6313951539521505,324.07560846197606,179.06489781773408,-1.0302691459655762,-0.3593570291996002,-0.4281942844390869
2.096825691726884,0.6311434257325814,325.0246144525057,179.06489781773408,-1.1861155033111572,-0.37420642375946045,-0.47291070222854614
1.8223348556570018,0.6294740459040213,325.0384592629002,179.06489781773408,-1.128245234489441,-0.3491886258125305,-0.45993369817733765
1.8223348556570018,0.6294740459040213,325.0384592629002,179.5271396187551,-1.032422661781311,-0.33790114521980286,-0.4076310098171234
1.8223348556570018,0.629402560794509,325.0753758745808,179.5271396187551,-1.0896507501602173,-0.3485618233680725,-0.4397808015346527
1.8179019302886104,0.6308951162018701,325.0984466280945,179.5271396187551,-0.9655324220657349,-0.35030707716941833,-0.3943040072917938
