normalized_neck_length,nose_depth,neck_angle,shoulder_width,head_tilt,nose_depth,left_shoulder_depth,right_shoulder_depth
0.5865557193756104,-0.5371920466423035,137.3816344569097,41,-8.13010235415598,-0.5371920466423035,-0.15076684951782227,-0.4484589695930481
0.5872359871864319,-0.54029381275177,137.59784533583448,19,-5.710593137499642,-0.54029381275177,-0.14940932393074036,-0.47189393639564514
0.5873917937278748,-0.5453184843063354,136.74191080418936,23,-5.710593137499642,-0.5453184843063354,-0.14766670763492584,-0.4641924500465393
0.5887277126312256,-0.5522599816322327,135.60735300480954,32,-5.194428907734807,-0.5522599816322327,-0.14546577632427216,-0.4526798725128174
0.5876860022544861,-0.5343838334083557,137.48955292199915,66,-18.43494882292201,-0.5343838334083557,-0.14438185095787048,-0.4144853949546814
0.5876061320304871,-0.5445226430892944,136.8476102659946,64,-19.983106521899977,-0.5445226430892944,-0.1440371572971344,-0.41645485162734985
0.5875809788703918,-0.5507686138153076,136.53160779201102,63,-23.962488974578182,-0.5507686138153076,-0.14356420934200287,-0.4176720976829529
0.5875738263130188,-0.5506357550621033,136.85425171484778,79,-45.0,-0.5506357550621033,-0.14634759724140167,-0.4037712514400482
0.5875785946846008,-0.5601544976234436,135.80978041691088,75,-45.0,-0.5601544976234436,-0.14194253087043762,-0.4055340886116028
0.5875498056411743,-0.6512402892112732,132.79371603704834,106,-170.13419305691565,-0.6512402892112732,-0.17416831851005554,-0.4049130976200104
0.5879320502281189,-0.6392840147018433,136.53160779201102,137,-175.10090754621226,-0.6392840147018433,-0.1890273541212082,-0.3875889182090759
0.5878466367721558,-0.6201207041740417,148.978368962849,199,-175.7321066997092,-0.6201207041740417,-0.21243734657764435,-0.3298167586326599
0.588042676448822,-0.6243149042129517,153.27710960922013,214,-176.98721249581666,-0.6243149042129517,-0.21565797924995422,-0.30701178312301636
0.5879368185997009,-0.795960545539856,154.1481374579396,225,-177.17287542183874,-0.795960545539856,-0.2449755221605301,-0.30832135677337646
0.5879994630813599,-0.7435330748558044,150.8289074013645,217,-176.2359651350943,-0.7435330748558044,-0.23466050624847412,-0.32274937629699707
0.5879473090171814,-0.7794867753982544,150.46615192743567,218,-176.33221194446858,-0.7794867753982544,-0.24112634360790253,-0.3261374235153198
0.5876808762550354,-0.7423155903816223,150.61440143452822,215,-177.1014232007183,-0.7423155903816223,-0.23576191067695618,-0.32958462834358215
0.5876705646514893,-0.7233310341835022,152.1929584684989,216,-177.13759477388825,-0.7233310341835022,-0.2334717959165573,-0.32289496064186096
0.5856883525848389,-0.757672131061554,147.54141959085692,207,-176.98721249581666,-0.757672131061554,-0.22647233307361603,-0.3317964971065521
0.5854477286338806,-0.7571746706962585,149.52593906105568,211,-177.06432655357884,-0.7571746706962585,-0.2347693145275116,-0.33315613865852356
0.5854335427284241,-0.6927312612533569,151.97794059866462,211,-177.06432655357884,-0.6927312612533569,-0.2306075096130371,-0.3308562636375427
0.5852789282798767,-0.702545166015625,151.98762401902545,210,-177.1014232007183,-0.702545166015625,-0.2313023805618286,-0.3321288526058197
0.585509181022644,-0.6289727687835693,158.3662195833869,219,-177.17287542183874,-0.6289727687835693,-0.22241799533367157,-0.3039371371269226
0.585129976272583,-0.8116129636764526,138.80041997765827,184,-176.53177074108288,-0.8116129636764526,-0.2248423844575882,-0.3714706301689148
0.5850459337234497,-0.6911717653274536,147.52880770915152,193,-176.77547739348012,-0.6911717653274536,-0.2247341126203537,-0.35725685954093933
0.5849843621253967,-0.7180688977241516,145.64732771037782,193,-176.72951207681643,-0.7180688977241516,-0.22592048346996307,-0.3609773516654968
0.5849682688713074,-0.6946623921394348,147.8910391171383,197,-176.9059419410829,-0.6946623921394348,-0.22575271129608154,-0.35474830865859985
0.5852192044258118,-0.7795302271842957,145.3448574814752,202,-176.2359651350943,-0.7795302271842957,-0.23756667971611023,-0.3552943766117096
0.584915041923523,-0.7764397263526917,146.53235286106673,205,-176.2359651350943,-0.7764397263526917,-0.2451731413602829,-0.35822874307632446
0.5856024026870728,-0.7050329446792603,142.94597086321295,181,-175.6676860168115,-0.7050329446792603,-0.2060844898223877,-0.35750624537467957
0.5855352282524109,-0.712427020072937,142.45929365010946,181,-175.53284093861072,-0.712427020072937,-0.20718951523303986,-0.35945385694503784
0.5855457782745361,-0.754963219165802,146.4436966967826,203,-176.13453883014824,-0.754963219165802,-0.24323710799217224,-0.35940656065940857
0.5855550169944763,-0.7113508582115173,150.2135849810736,208,-176.28471089457122,-0.7113508582115173,-0.24066117405891418,-0.34829822182655334
0.585559070110321,-0.6890010833740234,151.53843051971273,209,-177.06432655357884,-0.6890010833740234,-0.23897643387317657,-0.344396710395813
0.585503876209259,-0.6838134527206421,152.89733664317419,212,-177.1014232007183,-0.6838134527206421,-0.23779650032520294,-0.33735182881355286
0.5854848623275757,-0.6916384696960449,152.2095575205479,212,-177.1014232007183,-0.6916384696960449,-0.23741695284843445,-0.33791297674179077
0.5863720178604126,-0.7239669561386108,147.85563397290912,204,-176.94711748520757,-0.7239669561386108,-0.23149187862873077,-0.3468887209892273
0.5861343741416931,-0.7634491920471191,147.3039235540599,208,-177.0262689175199,-0.7634491920471191,-0.23919948935508728,-0.34747737646102905
0.5857519507408142,-0.7909728288650513,140.86960044301472,190,-176.63353933657018,-0.7909728288650513,-0.23354431986808777,-0.3720770478248596
0.5856645107269287,-0.7636057138442993,142.5442132977978,192,-176.68221883166518,-0.7636057138442993,-0.23491708934307098,-0.3713808059692383
0.5855210423469543,-0.715481162071228,145.46675569378237,193,-175.79464299829144,-0.715481162071228,-0.23479728400707245,-0.368945837020874
0.5855270624160767,-0.6975708603858948,148.18705990782908,201,-176.08175113593262,-0.6975708603858948,-0.23112726211547852,-0.3517215847969055
0.5857811570167542,-0.7452465295791626,148.18705990782908,207,-176.2359651350943,-0.7452465295791626,-0.2433195412158966,-0.35021230578422546
0.5857298970222473,-0.7437379956245422,148.18705990782908,207,-176.2359651350943,-0.7437379956245422,-0.24299924075603485,-0.35032758116722107
0.5857309103012085,-0.7204940915107727,149.90080228417003,209,-176.28471089457122,-0.7204940915107727,-0.24255506694316864,-0.34653279185295105
0.5857406258583069,-0.6477273106575012,155.40988283380398,215,-176.33221194446858,-0.6477273106575012,-0.23653045296669006,-0.32676205039024353
0.5857559442520142,-0.7186053395271301,149.064621761551,206,-176.18592516570965,-0.7186053395271301,-0.23636233806610107,-0.34589883685112
0.5850680470466614,-0.6981784105300903,146.80077215981856,197,-176.72951207681643,-0.6981784105300903,-0.2206663191318512,-0.3464048504829407
0.5847052335739136,-0.6820010542869568,147.34258156261245,197,-176.72951207681643,-0.6820010542869568,-0.2203153371810913,-0.3461652398109436
0.5852206945419312,-0.6360852718353271,148.6407167562914,195,-176.77547739348012,-0.6360852718353271,-0.2042638063430786,-0.3329242169857025
0.5856034159660339,-0.7608616352081299,142.5156939541157,195,-176.72951207681643,-0.7608616352081299,-0.22326770424842834,-0.35325777530670166
0.5868053436279297,-0.712396502494812,147.3039235540599,202,-176.94711748520757,-0.712396502494812,-0.2236509770154953,-0.3407140076160431
0.5869491696357727,-0.7254451513290405,147.3039235540599,204,-176.98721249581666,-0.7254451513290405,-0.2256580889225006,-0.33830714225769043
0.5869590640068054,-0.7243186235427856,148.4141024961333,208,-177.0262689175199,-0.7243186235427856,-0.2269783914089203,-0.3333515524864197
0.5872032046318054,-0.6698882579803467,154.37158112178244,216,-177.17287542183874,-0.6698882579803467,-0.2287001609802246,-0.31663092970848083
0.5872462391853333,-0.6860322952270508,152.8188889145228,214,-177.13759477388825,-0.6860322952270508,-0.22639009356498718,-0.3181242048740387
0.5872992873191833,-0.6893371343612671,151.01117747880846,210,-177.1014232007183,-0.6893371343612671,-0.22435013949871063,-0.3256143629550934
0.588936448097229,-0.676185667514801,153.59106772678032,216,-177.8524145717015,-0.676185667514801,-0.22321340441703796,-0.3130025863647461
0.5889461040496826,-0.717528760433197,151.7457505383201,214,-177.8524145717015,-0.717528760433197,-0.23036813735961914,-0.32119083404541016
0.5889661312103271,-0.7306422591209412,148.38162568945788,207,-177.76882539196876,-0.7306422591209412,-0.2301817238330841,-0.33754998445510864
0.5890825986862183,-0.6840642690658569,151.52579638992563,210,-177.7974018382342,-0.6840642690658569,-0.23028016090393066,-0.3331083655357361
0.589103102684021,-0.6588733196258545,155.73188849208287,217,-177.90474743537615,-0.6588733196258545,-0.23021595180034637,-0.3158901333808899
0.5890505313873291,-0.712303102016449,149.03624346792648,205,-177.70938995736148,-0.712303102016449,-0.23102807998657227,-0.3405735492706299
0.5890655517578125,-0.7073342800140381,148.66512502394264,205,-177.70938995736148,-0.7073342800140381,-0.2289184033870697,-0.34003156423568726
0.589077889919281,-0.7110193967819214,148.9503428133774,205,-177.70938995736148,-0.7110193967819214,-0.22936415672302246,-0.3389538526535034
0.5890890955924988,-0.7099233269691467,149.52593906105568,207,-177.73949808885874,-0.7099233269691467,-0.23041324317455292,-0.337027907371521
0.5880236029624939,-0.7014492750167847,153.90457584261168,216,-177.82525588538996,-0.7014492750167847,-0.24161246418952942,-0.3289991617202759
0.5880654454231262,-0.6725690364837646,150.10842170956735,205,-177.70938995736148,-0.6725690364837646,-0.21863611042499542,-0.3289777636528015
0.5875058770179749,-0.6809346675872803,148.38162568945788,201,-177.67846941016728,-0.6809346675872803,-0.21832311153411865,-0.3373597264289856
0.5869042277336121,-0.7986838221549988,147.6294589530254,211,-177.0262689175199,-0.7986838221549988,-0.25965243577957153,-0.3597748875617981
0.5872699618339539,-0.7380250692367554,150.27596869468223,211,-177.06432655357884,-0.7380250692367554,-0.2476147711277008,-0.3469921052455902
0.587093710899353,-0.7632578611373901,149.03624346792648,211,-177.1014232007183,-0.7632578611373901,-0.24749574065208435,-0.3468867540359497
0.5874317288398743,-0.8359756469726562,145.9973319463216,211,-177.06432655357884,-0.8359756469726562,-0.2572813630104065,-0.35653573274612427
0.587526261806488,-0.7962995767593384,142.72552182512348,199,-176.72951207681643,-0.7962995767593384,-0.23416681587696075,-0.3560757040977478
0.5875256061553955,-0.755864679813385,144.148021310425,197,-176.68221883166518,-0.755864679813385,-0.2318696677684784,-0.3557431101799011
0.5874236822128296,-0.7095178961753845,145.64061970241056,195,-176.82016988013575,-0.7095178961753845,-0.21890679001808167,-0.34735745191574097
0.58757084608078,-0.700655996799469,145.64061970241056,193,-176.77547739348012,-0.700655996799469,-0.2158077508211136,-0.34805285930633545
0.5871220827102661,-0.7505218386650085,143.62885606302493,196,-176.8636416316674,-0.7505218386650085,-0.22026625275611877,-0.34785085916519165
0.5858935117721558,-0.8068920969963074,141.0814687200729,193,-176.82016988013575,-0.8068920969963074,-0.23566773533821106,-0.3671603500843048
0.5860736966133118,-0.7360888123512268,141.43473915103672,184,-176.63353933657018,-0.7360888123512268,-0.21054275333881378,-0.3574433922767639
