intershoulder_distance,necklength_y,slouchangle,angle_of_rotation,normalization_factor_distance,nose_normalization_factor
0.33406106372739564,-0.16044887900352478,48.04238377715727,-0.045333528785421524,0.32339419242262263,0.2669668055231168
0.33612135637843044,-0.16113606095314026,47.96423320346116,-0.03300771315500322,0.3233811116426713,0.267224767002066
0.33440146652070385,-0.16348668932914734,47.54921770590744,-0.004358717527533791,0.3234923702138868,0.268461406201899
0.33558197443522436,-0.16343872249126434,47.568352922928895,-0.04274351595901117,0.3233104895286314,0.26804398338876184
0.3347856319866204,-0.1655607372522354,47.07247042347254,-0.043980923966376845,0.3232978722307202,0.2684666437950305
0.33609303241746,-0.166683167219162,46.76066644920092,-0.05299458370776544,0.32409565805869767,0.26912526304276074
0.3366890173090789,-0.16672876477241516,46.734256870301174,-0.03666253944678714,0.325371047784203,0.27024096577233603
0.335485704064779,-0.16654236614704132,46.82934097830574,-0.027925379783120523,0.32682674848650506,0.27056024417845664
0.3354436339252822,-0.16653841733932495,46.85015838534316,-0.02080210341357192,0.32923963333766965,0.27116290802841275
0.3357599552348498,-0.16567929089069366,47.310570849727505,0.11517905790433129,0.3321553599127416,0.27114419434148523
0.3343146128509085,-0.16547171771526337,47.53981847783972,0.13094130291278513,0.3331022562648835,0.27209581481448974
0.33367147772014594,-0.16486471891403198,47.81772884561181,0.16616931467911233,0.3346077830003862,0.27181337745918904
0.3334844383164884,-0.16521252691745758,47.86152077441315,0.21579115816775724,0.3392550206465676,0.2719703401725585
0.3329858786719364,-0.16589362919330597,47.71056206302003,0.28426161231940206,0.3446417246462007,0.2720375381842225
0.33237747086407204,-0.16619573533535004,47.84997187481564,0.40103229057860673,0.3542152217348609,0.2731290642802287
0.33054153301695294,-0.16655299067497253,47.91981257745504,0.3830383858262747,0.34888585252728704,0.2736850351103417
0.32550272372154204,-0.1669073849916458,47.930569535882704,0.45902315650882713,0.3561002414898267,0.2738906094877006
0.32213914247715414,-0.16548077762126923,48.78454875709016,0.5329583845755597,0.36652640579916207,0.2726885728669957
0.32143991639923836,-0.16643592715263367,48.6331745890329,0.5311228255533524,0.3622170076248809,0.2712189963219255
0.31833041066512713,-0.16510486602783203,49.28614392239415,0.8052591749997083,0.4417728228979551,0.269945405095721
0.30577717009724903,-0.16800758242607117,48.85187628992556,0.9411783759729446,0.5057666048718011,0.26932626647201513
0.2751472914768011,-0.16815617680549622,46.711762261890314,1.0124515730935335,0.5370465058203099,0.267038031887931
0.2408832485578052,-0.17196528613567352,44.387556952243486,1.0564549137530133,0.5517344308968933,0.26774254808223874
0.22991036689121622,-0.17346405982971191,44.13143169760837,1.0617517831815326,0.5424609655046126,0.26775654678665517
0.22750531919676636,-0.17582546174526215,43.277440833762064,1.0850023960657693,0.5461257545594835,0.2690260232051065
0.21199598011661036,-0.17625875771045685,43.22185236652759,1.1066508027794857,0.5583199952994707,0.2695374484119892
0.21280480353378423,-0.1767992079257965,43.558438733523474,1.1178028287623951,0.5584031707181396,0.26958360966285005
0.18811999101009327,-0.1720898151397705,43.239559168831235,1.288378144662699,0.7278877921875934,0.26659998733048756
0.18072670814510639,-0.17033985257148743,43.75764088357486,1.3173115126625479,0.7484353794654179,0.26737879295970246
0.15306128342773465,-0.16991855204105377,43.03086058350742,1.375397559067771,0.8306820831869396,0.2695582966679457
0.14597726006848832,-0.16937625408172607,43.34590692142238,1.381414898782108,0.8346449603564388,0.2709523377579028
0.13005345965263856,-0.16536997258663177,45.98427551695188,1.4033437523506591,0.8005858693967559,0.27376865904434744
0.1295079429210201,-0.1635875552892685,46.08620978415348,1.402919322396726,0.7764640931502234,0.27365551438995983
0.113379152507788,-0.1621873527765274,47.4414055100681,1.4143862306133166,0.7737056356422101,0.2762174873131431
0.10194810436297932,-0.16075630486011505,48.531477160905254,1.451521261597326,0.8177015810874375,0.27541161615753423
0.09706075924347196,-0.1584380716085434,49.139593449486,1.4699540153486754,0.8149442716369919,0.2741778119487428
0.10338309078503423,-0.1541001796722412,49.52311321628157,1.4435703818456018,0.761932759844868,0.2748053663185932
0.10763252610303002,-0.15113580226898193,50.370176295144844,1.4386701117066718,0.7337295535777097,0.27450386090717904
0.11014102742496988,-0.1504906564950943,50.33794938657309,1.4351765412625523,0.7410544291076726,0.27533347615319587
